Cluster_Label,Gender,Age,Academic Pressure,Work Pressure,CGPA,Study Satisfaction,Job Satisfaction,Have you ever had suicidal thoughts ?,Work/Study Hours,Family History of Mental Illness,City_freq,Profession_freq,Sleep Duration_'7-8 hours',Sleep Duration_'Less than 5 hours',Sleep Duration_'More than 8 hours',Sleep Duration_Others,Dietary Habits_Moderate,Dietary Habits_Others,Dietary Habits_Unhealthy,Degree_freq,Financial Stress_2.0,Financial Stress_3.0,Financial Stress_4.0,Financial Stress_5.0,Financial Stress_?,Combined_Stress_Index,Well_being_Index
Cluster 259,0.0,-0.2516701746437145,0.8345668287545255,0.0,0.3140279381795387,-0.4773405657298317,0.0,1.0,0.3384370841379212,1.0,0.03790292146391544,0.9988889287122324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03430406247298744,0.0,0.0,0.0,1.0,0.0,0.41728341437726274,-0.23867028286491584
Cluster 26,1.0,-0.390514868313033,-1.4841790886068345,0.0,-0.16885609797893844,-0.2926865744952396,0.0,0.0,-0.2630197024483126,0.0,0.03638514096920601,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03740498059698084,0.0,0.0,0.0,0.0,0.0,-0.7420895443034172,-0.14634328724761983
Cluster 260,0.0,0.6131026812021984,0.4900453151565939,0.0,-0.3150697397199052,-0.4930557990263927,0.0,1.0,-0.6553368390225466,0.0,0.04198285496446847,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.030112964344712265,0.0,0.0,0.0,1.0,0.0,0.24502265757829694,-0.24652789951319634
Cluster 261,1.0,-1.3197903771234323,-0.03641452584698702,0.0,-0.5325315543431227,0.7091595481605263,0.0,1.0,0.546134391736045,0.0,0.03183984933743001,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21791333643955413,0.0,0.0,0.0,1.0,0.0,-0.01820726292349351,0.3545797740802631
Cluster 262,0.0,0.5821268309085184,0.3803661816141812,0.0,-0.46241922189812534,-0.8158728829932507,0.0,0.0,0.07004119995585485,0.0,0.035897757547519164,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03353822443640008,0.0,0.0,0.0,1.0,0.0,0.1901830908070906,-0.4079364414966253
Cluster 263,0.0,0.2868237247754359,-0.38373178206462716,0.0,-0.7679602995192557,0.3677897582185616,0.0,0.0,0.1374707078045513,0.0,0.03699389508141878,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.038290144917147495,0.0,0.0,0.0,1.0,0.0,-0.19186589103231358,0.1838948791092808
Cluster 264,0.0,0.14846492679699863,0.49004531515659394,0.0,-0.23638697488472413,-0.4262660575160084,0.0,0.0,0.5216145707001554,0.0,0.037421271964836654,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03984216922821271,0.0,0.0,0.0,1.0,0.0,0.24502265757829697,-0.2131330287580042
Cluster 265,1.0,0.8138261911052446,-0.10222200597243462,0.0,-0.08509302864258791,0.26166828004095083,0.0,0.0,0.3082921276879157,1.0,0.036873230350166604,0.9988889287122327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03327120891724307,0.0,0.0,0.0,1.0,0.0,-0.05111100298621731,0.13083414002047541
Cluster 266,1.0,0.20050435529038105,-0.9708807436283431,0.0,0.989639193086459,0.11473084871810517,0.0,0.0,-0.5817773759148777,1.0,0.03457940575606603,0.9988889287122327,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.03925307336654596,0.0,0.0,0.0,1.0,0.0,-0.48544037181417155,0.057365424359052584
Cluster 267,1.0,0.40866206926391047,-0.7602968072269107,0.0,1.2344231331366962,0.9095287726916794,0.0,0.0,0.546134391736045,1.0,0.03594853231066981,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.039252421711831735,0.0,0.0,0.0,0.0,0.0,-0.38014840361345537,0.4547643863458397
Cluster 268,1.0,1.1409311702065053,-0.8261042873523584,0.0,0.32926156286740604,0.9963554366551792,0.0,0.0,0.9016717967564446,0.0,0.02531450485645671,0.9988889287122327,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03561521092433957,0.0,0.0,0.0,0.0,0.0,-0.4130521436761792,0.4981777183275895
Cluster 269,1.0,1.1149114559598141,-0.5628743668505679,0.0,0.6390362275728442,0.37521084060860427,0.0,0.0,-0.48369809177131917,0.0,0.03916770659898141,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03560641358569743,0.0,0.0,0.0,0.0,0.0,-0.28143718342528395,0.18760542030430208
Cluster 27,1.0,0.7060302320832382,-0.36545192647422503,0.0,-0.7289286917663705,0.04126213305668238,0.0,0.0,-0.7779359442019946,0.0,0.029262554942638044,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.038548634620459946,0.0,0.0,0.0,0.0,0.0,-0.18272596323711252,0.02063106652834118
Cluster 270,1.0,1.169238331859499,-0.770421034938518,0.0,-0.664686192070535,0.49337730635774596,0.0,0.0,-0.7270101620505317,1.0,0.029328973596204115,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0356287202278385,0.0,0.0,0.0,0.0,0.0,-0.385210517469259,0.2466886531788729
Cluster 271,1.0,0.9364905582682173,-0.295257281007081,0.0,-0.01512525770778641,0.28615785192809184,0.0,0.0,-0.5278337696359205,1.0,0.02938723821129465,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.028890242882572855,0.0,0.0,0.0,0.0,0.0,-0.1476286405035405,0.14307892596404587
Cluster 272,1.0,0.6502737015546143,-0.7409416660135437,0.0,0.3144288230397456,0.6030817234087393,0.0,0.0,0.43363168345372793,0.0,0.0365072303965491,0.9988889287122324,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03748758741516745,0.0,0.0,0.0,0.0,0.0,-0.37047083300677186,0.3015408617043696
Cluster 273,0.0,1.0455255513019708,-0.295257281007081,0.0,-0.3954046361001823,0.5310535707995012,0.0,0.0,0.2813203245484371,1.0,0.036335615210924294,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04061025291805546,0.0,0.0,0.0,0.0,0.0,-0.1476286405035405,0.26552678539975055
Cluster 274,0.0,0.7989577829642781,-1.0893342078541488,0.0,1.0324500517487507,0.30842109909821985,0.0,0.0,-1.023134154560891,1.0,0.04235755642515251,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0332995558973122,0.0,0.0,0.0,0.0,0.0,-0.5446671039270744,0.1542105495491099
Cluster 275,0.0,0.9476418643739422,-0.8261042873523583,0.0,1.1712291015367868,0.7091595481605263,0.0,0.0,-0.7288963021302155,0.0,0.04196656359661264,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04348491908077582,0.0,0.0,0.0,0.0,0.0,-0.41305214367617915,0.35457977408026314
Cluster 276,1.0,1.3265003410427973,-0.2692717632139555,0.0,-0.8911553007905723,0.5498917030203788,0.0,0.0,-0.4157970489027018,1.0,0.039698053281795764,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.036670866497754376,0.0,0.0,0.0,0.0,0.0,-0.13463588160697776,0.2749458515101894
Cluster 277,1.0,0.35290553873528646,0.8848901959092795,0.0,-0.3776442219904037,1.0431082557124483,0.0,0.0,-0.876015228345553,1.0,0.031178419802483412,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03674680933560538,0.0,0.0,0.0,0.0,0.0,0.44244509795463977,0.5215541278562241
Cluster 278,1.0,0.2584291953395626,-0.28319257631741557,0.0,-0.5152358022304024,-0.08118572637902237,0.0,1.0,0.38471223658310505,1.0,0.0382602774094118,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02981075947098666,0.0,0.0,0.0,0.0,0.0,-0.14159628815870778,-0.0405928631895112
Cluster 279,1.0,1.0477971136568407,0.5010132285108351,0.0,-0.5188326302817045,-0.4893452578313714,0.0,1.0,-0.10227865343525834,0.0,0.0330155430510256,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.036438359437535046,0.0,0.0,0.0,0.0,0.0,0.25050661425541754,-0.2446726289156857
Cluster 28,1.0,0.7232882058182886,-0.7743984101109352,0.0,0.7522809942844465,0.8284269437147841,0.0,0.0,0.5934226180195464,0.0,0.04076402791502603,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03438688833477547,0.0,0.0,0.0,0.0,0.0,-0.3871992050554676,0.41421347185739205
Cluster 280,1.0,1.1149114559598141,-0.4970668867251202,0.0,-0.8032746112956756,0.24163135758783547,0.0,1.0,0.7913326020949413,1.0,0.037307232389845874,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03592572439567166,0.0,0.0,0.0,0.0,0.0,-0.2485334433625601,0.12081567879391769
Cluster 281,0.0,0.19758377511983402,-0.4641631466623965,0.0,0.06055416799720309,0.09373978710055579,0.0,0.0,-0.48544950755959704,0.0,0.032822684286789465,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.041990302446916865,0.0,0.0,0.0,0.0,0.0,-0.23208157333119825,0.046869893550277875
Cluster 282,0.0,0.10806164380524215,0.2754557060518734,0.0,0.17014513291827357,-0.5975962639991683,0.0,1.0,0.28601107292052036,0.9565217391304348,0.03511016435440208,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03787303867868219,0.0,0.0,0.0,0.0,0.0,0.1377278530259367,-0.29879813199958416
Cluster 283,1.0,0.31573451838287053,-0.36545192647422503,0.0,0.23570961412636374,-0.02552760845370203,0.0,1.0,0.6687334969154932,1.0,0.03198647164813246,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.048105151004688596,0.0,0.0,0.0,0.0,0.0,-0.18272596323711252,-0.012763804226851045
Cluster 284,0.0,0.3582156844999173,-0.5675749011452427,0.0,0.3925441015143741,0.8809045977586576,0.0,1.0,-0.003810165783193661,0.0,0.03060822192752943,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02941778840492144,0.0,0.0,0.0,0.0,0.0,-0.28378745057262134,0.44045229887932874
Cluster 285,0.0,0.9637493065266558,-0.5365513748003888,0.0,-0.5094430160004108,-0.007717010717599541,0.0,1.0,-0.7256269926587635,0.0,0.036495705052387556,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03855775778645922,0.0,0.0,0.0,0.0,0.0,-0.2682756874001944,-0.0038585053587997854
Cluster 286,0.0,0.7354572898622344,1.043924939545778,0.0,0.03791849071194143,-0.38730537496828416,0.0,1.0,0.27232972350194423,1.0,0.03605904208929186,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03790784081813072,0.0,0.0,0.0,0.0,0.0,0.521962469772889,-0.19365268748414208
Cluster 287,1.0,0.8918853338453182,0.292622874780251,0.0,0.23199231814989857,0.24163135758783555,0.0,1.0,0.39901546552070727,0.0,0.032312299005249026,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.040542698046013285,0.0,0.0,0.0,0.0,0.0,0.1463114373901255,0.12081567879391776
Cluster 288,0.0,0.4969432426008984,-0.22286905286908862,0.0,-0.10008612241433114,0.7147253599530582,0.0,1.0,-0.3120593445200918,0.0,0.0370864843553994,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.038251317157091104,0.0,0.0,0.0,0.0,0.0,-0.11143452643454431,0.3573626799765291
Cluster 289,0.0,0.27284487951469827,0.398927265752128,0.0,-0.9100277265172418,1.34109325629724,0.0,0.15384615384615385,0.47634720878774384,0.0,0.038308524921907915,0.9988889287122326,0.0,0.0,1.0,0.0,0.5384615384615384,0.0,0.0,0.0435964522914811,0.0,0.0,0.0,0.0,0.0,0.199463632876064,0.67054662814862
Cluster 29,0.0,0.7116058851361007,-0.24699846224841943,0.0,0.19568672744642118,0.8494180053323335,0.0,0.0,-1.1212134387044494,1.0,0.030618974230314278,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.035604458621554744,0.0,0.0,0.0,0.0,0.0,-0.12349923112420971,0.4247090026661667
Cluster 290,0.0,0.2042214573256226,0.16100791452935578,0.0,0.6402753262316658,-0.09231734996408641,0.0,1.0,-0.5572575548789881,1.0,0.03526755313429622,0.9988889287122326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03298350336090915,0.0,0.0,0.0,0.0,0.0,0.08050395726467789,-0.04615867498204322
Cluster 291,0.9285714285714286,-1.4233382195337339,1.035307293338874,0.0,0.06688242186189995,0.09373978710055582,0.0,0.9285714285714286,-0.04234131312530593,0.07142857142857142,0.03711336511236152,0.9988889287122326,0.0,0.0,1.0,0.0,0.7142857142857143,0.0,0.0,0.2179133364395541,0.0,0.0,0.0,0.0,0.0,0.517653646669437,0.046869893550277875
Cluster 292,0.9166666666666666,-1.4282058531513122,0.018425040924219326,0.0,0.3269898819928996,-0.38730537496828416,0.0,1.0,0.33975923135064073,0.0,0.03572751275342576,0.9988889287122326,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2179133364395541,0.0,0.0,0.0,0.0,0.0,0.009212520462109663,-0.1936526874841421
Cluster 293,0.0,-1.3941324178282644,0.78871003264901,0.0,0.040932836487728844,0.26731971970721413,0.0,0.8461538461538461,0.43485212703469983,0.46153846153846156,0.03598437331995265,0.9988889287122326,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2179133364395541,0.0,0.0,0.0,0.0,0.0,0.394355016324505,0.13365985985360704
Cluster 294,0.8666666666666667,-1.1488036835023188,-0.4882925560417272,0.0,-0.4662810793847864,0.7759492896709106,0.0,0.06666666666666667,-0.18619092986919175,0.0,0.03172168261591574,0.9988889287122326,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2179133364395541,0.0,0.0,0.0,0.0,0.0,-0.2441462780208636,0.3879746448354553
Cluster 295,0.0,-1.3668736695698258,0.7664367316834738,0.0,-0.10780983738765344,-0.00771701071759953,0.0,1.0,0.5150759517572516,0.0,0.03563313142898098,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.3832183658417369,-0.003858505358799761
Cluster 296,1.0,-1.3328002342467777,-0.029833777834442254,0.0,0.5268977989494756,-0.032206582604740436,0.0,1.0,0.36223573396687286,0.0,0.03213863302390591,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,-0.014916888917221127,-0.016103291302370207
Cluster 297,1.0,-0.8898455750471542,0.7664367316834738,0.0,-0.007401542734464206,0.188199564379528,0.0,1.0,-0.5997585780078634,0.06666666666666667,0.031102827855632367,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.3832183658417369,0.09409978218976399
Cluster 298,0.0,-1.3312276141549448,0.7330267802351697,0.0,-0.28881037968102885,-0.7499394202201788,0.0,1.0,0.3103668817755679,1.0,0.02883271346767274,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.3665133901175848,-0.3749697101100894
Cluster 299,1.0,-1.2535794971206913,0.3502044198900177,0.0,0.5473429268200345,0.4545236586521858,0.0,1.0,0.5645242575129623,1.0,0.02987572130031177,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2179133364395541,0.0,0.0,1.0,0.0,0.0,0.17510220994500886,0.22726182932609287
Cluster 3,1.0,-0.27900180725578505,0.35843035490569863,0.0,0.3912164958084935,-0.8270045065783147,0.0,1.0,-0.5082179128072087,1.0,0.031093704689633107,0.9988889287122326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043598958655766594,0.0,0.0,0.0,0.0,0.0,0.17921517745284932,-0.41350225328915724
Cluster 30,0.0,0.44583308961632645,-1.2604336561803127,0.0,0.5248532861624196,0.188199564379528,0.0,0.0,0.9016717967564446,0.0,0.03828895021683805,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03457582165513777,0.0,0.0,0.0,0.0,0.0,-0.6302168280901563,0.09409978218976398
Cluster 300,1.0,-0.6785902760442568,0.7664367316834738,0.0,0.15752248875471106,-0.6934250235575459,0.0,1.0,0.9016717967564446,1.0,0.03301315365040673,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03530697824450732,0.0,0.0,1.0,0.0,0.0,0.3832183658417369,-0.34671251177877294
Cluster 301,1.0,0.22280696750183057,1.2139275965365177,0.0,-0.21532229768475422,-0.9605839895990834,0.0,1.0,-0.2875395234842022,1.0,0.041138962109536596,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.038721323119731754,0.0,0.0,1.0,0.0,0.0,0.6069637982682589,-0.48029199479954165
Cluster 302,1.0,0.9962501217578706,0.6773435278213294,0.0,0.4865317772563208,0.15429092638194827,0.0,1.0,0.7253176993060078,1.0,0.03389180977797868,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.031112753058202998,0.0,0.0,1.0,0.0,0.0,0.3386717639106647,0.07714546319097412
Cluster 303,1.0,-0.044824379035564396,-0.17461023411042706,0.0,-0.5519234483536831,0.9963554366551792,0.0,1.0,0.4161793402458301,1.0,0.036059639439446574,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03885523816350663,0.0,0.0,1.0,0.0,0.0,-0.08730511705521353,0.4981777183275895
Cluster 304,1.0,-0.12660062381087958,0.7664367316834738,0.0,0.5477972629949356,-0.6444458797832641,0.0,1.0,0.8926811957099516,0.0,0.033365590241687816,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.041585128370548195,0.0,0.0,1.0,0.0,0.0,0.3832183658417369,-0.32222293989163203
Cluster 305,1.0,0.4272475794401185,1.2797350766619653,0.0,0.5399083348671041,-0.7602147650679303,0.0,1.0,0.055737971018252556,0.0,0.036603445298474105,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02996960030758099,0.0,0.0,1.0,0.0,0.0,0.6398675383309826,-0.38010738253396514
Cluster 306,1.0,0.4253890284224976,-0.8261042873523584,0.0,0.1561594802300074,-1.2811747488489285,0.0,1.0,0.6858973716406159,0.0,0.038127665675065356,0.9988889287122327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04274757177162104,0.0,0.0,1.0,0.0,0.0,-0.4130521436761792,-0.6405873744244642
Cluster 307,0.0,-0.2259003496094765,1.035307293338874,0.0,0.41590996193787005,-1.1132462559085334,0.0,1.0,0.034720981558918604,1.0,0.033923515286190406,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04740741499280616,0.0,0.0,1.0,0.0,0.0,0.517653646669437,-0.5566231279542667
Cluster 308,0.0,0.15620888937041863,0.4406897050625081,0.0,-1.3767707738870099,-1.1832164613003648,0.0,1.0,-0.019864810509073783,1.0,0.03714920612164433,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04137844521701727,0.0,0.0,1.0,0.0,0.0,0.22034485253125405,-0.5916082306501823
Cluster 309,0.0,0.22280696750183057,0.35843035490569863,0.0,0.14897270800884105,1.3102672217539857,0.0,1.0,0.6932533179513828,1.0,0.030748327691089553,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03731700721055937,0.0,0.0,1.0,0.0,0.0,0.17921517745284932,0.6551336108769928
Cluster 31,1.0,0.43220371548710723,-1.1156571999043277,0.0,-0.4562856835369576,0.3841161394766555,0.0,0.0,-0.4559089612639776,1.0,0.03375506254256115,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.044129840029628525,0.0,0.0,0.0,0.0,0.0,-0.5578285999521638,0.19205806973832776
Cluster 310,0.0,0.16276147308638939,0.7330267802351697,0.0,0.05561138983069444,-1.2585689901838752,0.0,1.0,0.12363901388686999,0.0,0.03889025207257523,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03316120458875195,0.0,0.0,1.0,0.0,0.0,0.3665133901175848,-0.6292844950919376
Cluster 311,0.0,-0.27900180725578505,1.0823126362856224,0.0,-0.21408319902593237,0.30842109909821996,0.0,1.0,-0.14042059726886444,0.0,0.04166354415449425,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.035997406414237314,0.0,0.0,1.0,0.0,0.0,0.5411563181428112,0.15421054954910993
Cluster 312,0.0,0.4644185997925344,0.6874677555329367,0.0,0.31315328030272327,-0.4930557990263927,0.0,1.0,0.8894118862384999,0.0,0.04806279344826347,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.037010729494869804,0.0,0.0,1.0,0.0,0.0,0.34373387776646835,-0.24652789951319634
Cluster 313,0.0,0.009693117481312345,-0.3917749185244041,0.0,-0.3458819930359394,-0.05669615449188143,0.0,0.0,-0.02436011103232023,1.0,0.033821965759889085,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.033771788346893136,0.0,0.0,1.0,0.0,0.0,-0.19588745926220205,-0.02834807724594072
Cluster 314,0.0,0.7397164692776153,0.16923384954503679,0.0,-0.18527415520832663,-0.09649170880848545,0.0,1.0,0.6993832732103552,1.0,0.039107021253718455,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029058098276047405,0.0,0.0,1.0,0.0,0.0,0.08461692477251839,-0.04824585440424276
Cluster 315,0.0,0.08413046849474023,0.2875607609244474,0.0,-0.009917866164686782,0.3803485130324801,0.0,1.0,-1.0797183569514055,1.0,0.028267528321289783,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03913286813541281,0.0,0.0,1.0,0.0,0.0,0.1437803804622237,0.19017425651623995
Cluster 316,0.0,0.5821268309085184,0.7423073223041431,0.0,-0.5180754033235356,0.5310535707995013,0.0,1.0,0.49709474966426576,0.0,0.030835214986320636,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.042381993476936254,0.0,0.0,1.0,0.0,0.0,0.37115366115207155,0.2655267853997506
Cluster 317,0.0,0.2599779878542466,-0.23383696622332986,0.0,0.1824283717970285,0.508790323629373,0.0,0.0,0.42353528655659695,1.0,0.034827686202188846,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03189198171456869,0.0,0.0,1.0,0.0,0.0,-0.11691848311166493,0.2543951618146865
Cluster 318,1.0,0.33432002855907855,0.9506976760347271,0.0,-0.3640141367433646,0.30842109909821985,0.0,1.0,0.7913326020949413,1.0,0.03939252747539185,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04162770314521142,0.0,0.0,1.0,0.0,0.0,0.47534883801736355,0.1542105495491099
Cluster 319,1.0,0.11361709521660868,0.44068970506250815,0.0,0.23427690630210105,-1.2444403910182171,0.0,1.0,0.3116636030803505,0.0,0.0376554603777642,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04259479946955301,0.0,0.0,1.0,0.0,0.0,0.22034485253125408,-0.6222201955091086
Cluster 32,0.0,0.33432002855907844,0.4900453151565939,0.0,-0.7177768038369747,0.842739031181295,0.0,0.0,0.05573797101825259,1.0,0.04252047010371081,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.031145837066771754,0.0,0.0,0.0,0.0,0.0,0.24502265757829694,0.4213695155906475
Cluster 320,1.0,0.6374961633084713,0.7573882031662248,0.0,-0.2900554355449411,0.9596210788244678,0.0,1.0,-0.5480626219905295,0.0,0.03492930360918958,0.9988889287122326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.037615139242321016,0.0,0.0,1.0,0.0,0.0,0.3786941015831124,0.47981053941223384
Cluster 321,0.0,0.3504274707117921,0.3321073628555196,0.0,0.5373475309722058,0.38411613947665557,0.0,1.0,0.7308503768730803,0.0,0.03887554806876691,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04066998793352683,0.0,0.0,1.0,0.0,0.0,0.1660536814277598,0.19205806973832776
Cluster 322,0.0,-0.047229562705426636,-0.9112669086911729,0.0,0.0642766702705541,0.9488168559330821,0.0,1.0,0.4812289831116313,1.0,0.035362426394162504,0.9988889287122324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.037559269433733104,0.0,0.0,1.0,0.0,0.0,-0.45563345434558644,0.47440842796654104
Cluster 323,0.0,0.00287843041670274,-0.041898482524107654,0.0,-0.331797571613999,-1.06076860186466,0.0,1.0,0.5195712522804979,1.0,0.037418013691265496,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.045616644564710894,0.0,0.0,1.0,0.0,0.0,-0.020949241262053827,-0.53038430093233
Cluster 324,1.0,0.4662771508101552,1.1283778723734357,0.0,0.30813493073449505,-0.5464875922347002,0.0,1.0,0.6858973716406159,0.0,0.03236443138238768,0.9988889287122327,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04351098526934513,0.0,0.0,1.0,0.0,0.0,0.5641889361867178,-0.27324379611735006
Cluster 325,1.0,0.38450090603484005,-0.174610234110427,0.0,-0.10485665225079507,0.7759492896709107,0.0,1.0,-1.0672698324254921,0.0,0.03642163363320305,0.9988889287122327,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03860435109852689,0.0,0.0,1.0,0.0,0.0,-0.0873051170552135,0.3879746448354553
Cluster 326,1.0,0.3144069819417128,0.7250720298903354,0.0,0.17300237128527732,-1.3756345261279006,0.0,1.0,0.381501307637929,1.0,0.034540492660273266,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.030116688085936462,0.0,0.0,1.0,0.0,0.0,0.3625360149451677,-0.6878172630639503
Cluster 327,1.0,0.2209484164842098,1.1283778723734357,0.0,-0.10690116503785085,-0.6199563078961231,0.0,1.0,-1.4448750763781926,1.0,0.04051109279237299,0.9988889287122327,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03560804272248302,0.0,0.0,1.0,0.0,0.0,0.5641889361867178,-0.30997815394806155
Cluster 328,1.0,0.22435576001651458,-0.28319257631741557,0.0,-1.0286356798688818,0.16370999249238707,0.0,1.0,0.6319537653616588,1.0,0.03825729065863823,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.041217160675244564,0.0,0.0,1.0,0.0,0.0,-0.14159628815870778,0.08185499624619351
Cluster 329,1.0,-0.15045202853701314,0.07874856437254632,0.0,1.2390697531072778,0.5922775005173536,0.0,1.0,0.3622357339668729,1.0,0.03848727046820301,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.037964589082828536,0.0,0.0,1.0,0.0,0.0,0.03937428218627316,0.29613875025867675
Cluster 33,0.0,0.5276093343916416,-0.8743631061110199,0.0,-0.7007185456338618,0.7759492896709107,0.0,0.0,0.5330571538502373,0.0,0.029446973226766017,0.9988889287122326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03927696737273451,0.0,0.0,0.0,0.0,0.0,-0.43718155305550993,0.3879746448354553
Cluster 330,1.0,0.36165166117114905,-0.059640695303027354,0.0,-0.32899137759254954,0.12769591618776807,0.0,0.0,-0.3437908776253607,0.0,0.038238140315443,0.9988889287122324,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03489860156814953,0.0,0.0,1.0,0.0,0.0,-0.029820347651513677,0.06384795809388401
